timestamp,ETHUSD,BTCUSD
2021-10-09 00:00:00+00:00,3571.28,55881.42
2021-10-10 00:00:00+00:00,3521.0,56478.35
2021-10-11 00:00:00+00:00,3498.06,56986.01
2021-10-12 00:00:00+00:00,3508.25,56084.61
2021-10-13 00:00:00+00:00,3654.61,57990.8
2021-10-14 00:00:00+00:00,3823.2,59604.98
2021-10-15 00:00:00+00:00,3834.15,61739.72
2021-10-16 00:00:00+00:00,3874.88,60921.18
2021-10-17 00:00:00+00:00,3863.39,62353.45
2021-10-18 00:00:00+00:00,3817.04,62418.09
2021-10-19 00:00:00+00:00,3858.5,64061.04
2021-10-20 00:00:00+00:00,4167.46,65049.32
2021-10-21 00:00:00+00:00,4150.36,63056.58
2021-10-22 00:00:00+00:00,4036.66,61153.09
2021-10-23 00:00:00+00:00,4107.3,60999.99
2021-10-24 00:00:00+00:00,4148.79,62065.9
2021-10-25 00:00:00+00:00,4206.96,62457.58
2021-10-26 00:00:00+00:00,4279.07,61169.03
2021-10-27 00:00:00+00:00,3996.85,58826.33
2021-10-28 00:00:00+00:00,4356.01,61526.14
2021-10-29 00:00:00+00:00,4337.39,61476.16
2021-10-30 00:00:00+00:00,4370.58,61438.38
2021-10-31 00:00:00+00:00,4230.58,60550.0
2021-11-01 00:00:00+00:00,4366.37,61476.85
2021-11-02 00:00:00+00:00,4542.43,62793.73
2021-11-03 00:00:00+00:00,4581.53,62712.02
2021-11-04 00:00:00+00:00,4455.17,60932.93
2021-11-05 00:00:00+00:00,4498.46,61248.09
2021-11-06 00:00:00+00:00,4553.92,62235.01
2021-11-07 00:00:00+00:00,4723.23,65476.65
2021-11-08 00:00:00+00:00,4828.79,68157.0
2021-11-09 00:00:00+00:00,4702.01,66345.14
2021-11-10 00:00:00+00:00,4657.46,64700.0
2021-11-11 00:00:00+00:00,4741.06,64694.45
2021-11-12 00:00:00+00:00,4619.01,63618.26
2021-11-13 00:00:00+00:00,4642.57,64913.73
2021-11-14 00:00:00+00:00,4694.27,65732.99
2021-11-15 00:00:00+00:00,4339.94,60991.17
2021-11-16 00:00:00+00:00,4177.85,59606.06
2021-11-17 00:00:00+00:00,4259.3,59818.23
2021-11-18 00:00:00+00:00,4080.77,56436.38
2021-11-19 00:00:00+00:00,4281.04,58473.0
2021-11-20 00:00:00+00:00,4369.97,59065.81
2021-11-21 00:00:00+00:00,4185.49,57474.25
2021-11-22 00:00:00+00:00,4157.07,56550.0
2021-11-23 00:00:00+00:00,4269.73,56620.22
2021-11-24 00:00:00+00:00,4278.43,57138.22
2021-11-25 00:00:00+00:00,4433.87,57867.97
2021-11-26 00:00:00+00:00,4093.12,54294.75
2021-11-27 00:00:00+00:00,4056.74,54421.29
2021-11-28 00:00:00+00:00,4325.77,57400.8
2021-11-29 00:00:00+00:00,4389.78,56310.25
2021-11-30 00:00:00+00:00,4707.74,56820.75
2021-12-01 00:00:00+00:00,4528.57,56963.32
2021-12-02 00:00:00+00:00,4573.25,56780.42
2021-12-03 00:00:00+00:00,3783.89,47502.84
2021-12-04 00:00:00+00:00,4209.07,49519.73
2021-12-05 00:00:00+00:00,4140.04,48758.62
2021-12-06 00:00:00+00:00,4350.02,50944.08
2021-12-07 00:00:00+00:00,4329.11,50459.64
2021-12-08 00:00:00+00:00,4393.18,50608.08
2021-12-09 00:00:00+00:00,4122.11,48264.63
2021-12-10 00:00:00+00:00,4033.17,48349.6
2021-12-11 00:00:00+00:00,4040.1,49011.32
2021-12-12 00:00:00+00:00,4041.56,49275.97
2021-12-13 00:00:00+00:00,3736.85,46709.76
2021-12-14 00:00:00+00:00,3853.12,48141.42
2021-12-15 00:00:00+00:00,3986.58,48524.84
2021-12-16 00:00:00+00:00,3959.35,47722.79
2021-12-17 00:00:00+00:00,3905.51,46618.74
2021-12-18 00:00:00+00:00,3990.43,47624.94
2021-12-19 00:00:00+00:00,3848.22,46434.08
2021-12-20 00:00:00+00:00,4013.85,48618.68
2021-12-21 00:00:00+00:00,4035.81,48988.42
2021-12-22 00:00:00+00:00,3947.06,48396.21
2021-12-23 00:00:00+00:00,4091.67,51029.0
2021-12-24 00:00:00+00:00,4048.75,50912.36
2021-12-25 00:00:00+00:00,4030.48,49894.37
2021-12-26 00:00:00+00:00,4064.75,50882.33
2021-12-27 00:00:00+00:00,3922.41,49221.76
2021-12-28 00:00:00+00:00,3802.79,47909.37
2021-12-29 00:00:00+00:00,3674.02,46778.41
2021-12-30 00:00:00+00:00,3740.73,47285.73
2021-12-31 00:00:00+00:00,3735.04,47187.99
2022-01-01 00:00:00+00:00,3744.87,47093.4
2022-01-02 00:00:00+00:00,3812.77,47090.32
2022-01-03 00:00:00+00:00,3743.11,46157.15
2022-01-04 00:00:00+00:00,3804.2,46304.01
2022-01-05 00:00:00+00:00,3456.82,43047.13
2022-01-06 00:00:00+00:00,3234.81,41834.3
2022-01-07 00:00:00+00:00,3215.35,41977.37
2022-01-08 00:00:00+00:00,3123.75,41770.5
2022-01-09 00:00:00+00:00,3174.21,42030.31
2022-01-10 00:00:00+00:00,3111.82,42120.64
2022-01-11 00:00:00+00:00,3231.02,42724.15
2022-01-12 00:00:00+00:00,3338.69,43688.34
2022-01-13 00:00:00+00:00,3306.41,42909.42
2022-01-14 00:00:00+00:00,3309.38,43003.49
2022-01-15 00:00:00+00:00,3309.28,42994.06
2022-01-16 00:00:00+00:00,3267.83,42670.02
2022-01-17 00:00:00+00:00,3175.19,42125.75
2022-01-18 00:00:00+00:00,3107.33,41788.7
2022-01-19 00:00:00+00:00,3129.59,41900.53
2022-01-20 00:00:00+00:00,2859.95,38926.62
2022-01-21 00:00:00+00:00,2497.66,35750.73
2022-01-22 00:00:00+00:00,2467.75,35469.61
2022-01-23 00:00:00+00:00,2440.59,35195.67
2022-01-24 00:00:00+00:00,2393.86,36062.44
2022-01-25 00:00:00+00:00,2477.82,37633.85
2022-01-26 00:00:00+00:00,2389.78,35997.94
2022-01-27 00:00:00+00:00,2449.25,37232.39
2022-01-28 00:00:00+00:00,2535.38,37680.33
2022-01-29 00:00:00+00:00,2607.31,38148.43
2022-01-30 00:00:00+00:00,2509.82,37026.45
2022-01-31 00:00:00+00:00,2734.31,38477.02
2022-02-01 00:00:00+00:00,2764.79,38429.17
2022-02-02 00:00:00+00:00,2656.8,37019.84
2022-02-03 00:00:00+00:00,2771.99,37566.75
2022-02-04 00:00:00+00:00,3027.24,41557.54
2022-02-05 00:00:00+00:00,3022.17,41610.64
2022-02-06 00:00:00+00:00,3094.99,42835.99
2022-02-07 00:00:00+00:00,3187.58,44916.93
2022-02-08 00:00:00+00:00,3093.05,43624.5
2022-02-09 00:00:00+00:00,3177.66,43917.95
2022-02-10 00:00:00+00:00,3050.0,42865.92
2022-02-11 00:00:00+00:00,2928.26,42296.23
2022-02-12 00:00:00+00:00,2915.43,42293.1
2022-02-13 00:00:00+00:00,2849.44,41788.17
2022-02-14 00:00:00+00:00,3015.44,43601.75
2022-02-15 00:00:00+00:00,3130.04,44081.12
2022-02-16 00:00:00+00:00,3070.66,43640.93
2022-02-17 00:00:00+00:00,2900.78,40660.6
2022-02-18 00:00:00+00:00,2810.91,40266.68
2022-02-19 00:00:00+00:00,2657.72,39367.29
2022-02-20 00:00:00+00:00,2739.17,39248.58
2022-02-21 00:00:00+00:00,2504.19,36751.36
2022-02-22 00:00:00+00:00,2658.82,37996.82
2022-02-23 00:00:00+00:00,2333.17,34644.77
2022-02-24 00:00:00+00:00,2607.58,38467.77
2022-02-25 00:00:00+00:00,2777.55,39032.1
2022-02-26 00:00:00+00:00,2709.89,38613.89
2022-02-27 00:00:00+00:00,2610.64,37845.82
2022-02-28 00:00:00+00:00,2914.64,43223.71
2022-03-01 00:00:00+00:00,3002.72,44303.03
2022-03-02 00:00:00+00:00,2899.15,43341.39
2022-03-03 00:00:00+00:00,2724.72,41372.6
2022-03-04 00:00:00+00:00,2626.13,39016.63
2022-03-05 00:00:00+00:00,2650.43,39498.25
2022-03-06 00:00:00+00:00,2530.72,38032.66
2022-03-07 00:00:00+00:00,2524.29,38351.63
2022-03-08 00:00:00+00:00,2715.14,41524.73
2022-03-09 00:00:00+00:00,2592.86,39221.18
2022-03-10 00:00:00+00:00,2566.29,38783.79
2022-03-11 00:00:00+00:00,2591.04,39178.11
2022-03-12 00:00:00+00:00,2584.63,39128.83
2022-03-13 00:00:00+00:00,2570.56,38535.33
2022-03-14 00:00:00+00:00,2547.11,38794.04
2022-03-15 00:00:00+00:00,2620.12,39130.3
2022-03-16 00:00:00+00:00,2775.03,41364.35
2022-03-17 00:00:00+00:00,2781.46,40646.56
2022-03-18 00:00:00+00:00,2947.21,41824.46
2022-03-19 00:00:00+00:00,2921.03,41875.48
2022-03-20 00:00:00+00:00,2847.32,40882.31
2022-03-21 00:00:00+00:00,3028.52,43001.23
2022-03-22 00:00:00+00:00,2939.32,41963.89
2022-03-23 00:00:00+00:00,3028.11,42932.39
2022-03-24 00:00:00+00:00,3146.32,44116.67
2022-03-25 00:00:00+00:00,3113.85,44433.32
2022-03-26 00:00:00+00:00,3140.48,44601.24
2022-03-27 00:00:00+00:00,3319.46,47148.98
2022-03-28 00:00:00+00:00,3391.14,47624.51
2022-03-29 00:00:00+00:00,3373.3,47255.62
2022-03-30 00:00:00+00:00,3391.53,47031.64
2022-03-31 00:00:00+00:00,3249.17,44655.76
2022-04-01 00:00:00+00:00,3479.34,46548.53
2022-04-02 00:00:00+00:00,3477.49,46388.1
2022-04-03 00:00:00+00:00,3497.71,46093.42
2022-04-04 00:00:00+00:00,3524.65,46773.34
2022-04-05 00:00:00+00:00,3360.41,45344.2
2022-04-06 00:00:00+00:00,3206.73,43387.65
2022-04-07 00:00:00+00:00,3259.14,43550.51
2022-04-08 00:00:00+00:00,3207.79,42407.04
2022-04-09 00:00:00+00:00,3254.04,42756.48
2022-04-10 00:00:00+00:00,3179.28,42267.81
2022-04-11 00:00:00+00:00,3000.98,39929.2
2022-04-12 00:00:00+00:00,3060.2,40140.57
2022-04-13 00:00:00+00:00,3112.96,41298.77
2022-04-14 00:00:00+00:00,3033.01,40113.5
2022-04-15 00:00:00+00:00,3045.94,40545.39
2022-04-16 00:00:00+00:00,3038.16,40299.6
2022-04-17 00:00:00+00:00,2913.52,38839.1
2022-04-18 00:00:00+00:00,3046.17,40868.59
2022-04-19 00:00:00+00:00,3087.61,41363.69
2022-04-20 00:00:00+00:00,3084.57,41615.65
2022-04-21 00:00:00+00:00,3015.8,40634.95
2022-04-22 00:00:00+00:00,2948.76,39542.76
2022-04-23 00:00:00+00:00,2952.41,39721.32
2022-04-24 00:00:00+00:00,2865.89,39160.56
2022-04-25 00:00:00+00:00,3006.36,40568.09
2022-04-26 00:00:00+00:00,2843.14,38408.14
2022-04-27 00:00:00+00:00,2892.91,39397.55
2022-04-28 00:00:00+00:00,2918.5,39532.21
2022-04-29 00:00:00+00:00,2821.79,38564.33
2022-04-30 00:00:00+00:00,2772.87,37963.72
2022-05-01 00:00:00+00:00,2856.88,38973.42
